timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
5112662117,5112661825,0.0020000003,8.490589e-11,0.0020000003,2.4056035e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112665853,5112665572,0.002,1.248729e-09,0.001999999,2.7356607e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112672110,5112671813,0.0019999985,2.6159568e-09,0.0019999994,3.3879236e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112675876,5112675558,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112680834,5112680552,0.0019999987,2.49911e-09,0.0019999996,3.8193684e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112685823,5112685546,0.0020000003,9.274163e-10,0.0019999994,3.9062746e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112690863,5112690540,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112697058,5112696782,0.0020000024,1.2480545e-09,0.0019999975,3.4101593e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112700811,5112700527,0.0020000022,1.248499e-09,0.0019999973,2.9657388e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112707054,5112706769,0.002,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112710802,5112710515,0.0020000006,1.7254054e-10,0.002,2.0824384e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112714562,5112714271,0.0020000003,5.603709e-11,0.0020000003,2.1705693e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112722065,5112721750,0.0019999982,2.73337e-09,0.0019999994,2.3901332e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112724548,5112724248,0.0020000006,0.0,0.002,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112732014,5112731738,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112735788,5112735484,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112740769,5112740477,0.0020000022,1.2475647e-09,0.0019999973,3.900047e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112750786,5112750465,0.0020000022,1.9456874e-09,0.0019999966,4.2691475e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112753236,5112752961,0.0020000003,1.1017935e-09,0.0019999994,4.1519826e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112756994,5112756707,0.0020000022,1.6836098e-09,0.0019999968,4.4123056e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112760727,5112760452,0.002,6.9374023e-10,0.0019999996,4.7517164e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112766979,5112766694,0.0019999985,2.3812718e-09,0.0019999999,5.242277e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112770714,5112770439,0.0020000003,8.9663693e-10,0.0019999994,5.581825e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112776967,5112776681,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112784450,5112784172,0.0020000022,1.5668058e-09,0.0019999968,4.8010155e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112788216,5112787917,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112791944,5112791662,0.0020000003,8.11218e-10,0.0019999994,3.689252e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112798175,5112797905,0.0020000024,1.6258396e-09,0.0019999968,3.974897e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112801922,5112801650,0.0020000022,1.6839518e-09,0.0019999968,4.070454e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112810693,5112810389,0.0019999982,2.1493727e-09,0.0019999999,4.310788e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112811931,5112811644,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112819404,5112819128,0.0020000022,2.3227682e-09,0.0019999961,5.5382504e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112823146,5112822873,0.002000002,2.1476636e-09,0.0019999961,6.0198114e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112826901,5112826619,0.002,3.7234194e-10,0.0019999999,6.0078626e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112833160,5112832861,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112836875,5112836606,0.002,1.3040882e-09,0.001999999,5.5841616e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112844381,5112844097,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112846861,5112846594,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112854358,5112854085,0.0019999985,1.8274621e-09,0.0020000003,6.079269e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112858113,5112857830,0.002000002,1.5654601e-09,0.0019999968,6.1467394e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112861850,5112861575,0.0020000006,6.3431965e-10,0.0019999999,5.9646402e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112868092,5112867817,0.002,3.1444683e-10,0.0019999999,5.695307e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112871838,5112871562,0.0020000003,1.100369e-09,0.0019999994,5.5765358e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112879342,5112879053,0.0020000003,9.543989e-10,0.0019999994,6.0275066e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112881839,5112881558,0.0020000022,1.2162436e-09,0.0019999973,6.1173566e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112890575,5112890289,0.0020000022,1.9731927e-09,0.0019999966,5.867754e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112893078,5112892786,0.0020000003,8.6745366e-10,0.0019999994,5.661244e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112896799,5112896531,0.0020000022,1.4790558e-09,0.001999997,5.2395328e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112903050,5112902773,0.0020000022,1.5671106e-09,0.0019999968,4.496242e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112906788,5112906518,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112914291,5112914009,0.002000002,1.5966295e-09,0.0019999966,4.0812215e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112918029,5112917754,0.0020000003,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112924280,5112923997,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112928011,5112927742,0.0020000003,1.0437785e-09,0.0019999994,3.9593988e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112931766,5112931487,0.0019999985,1.393054e-09,0.0020000008,3.929879e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112938019,5112937729,0.0020000003,9.854202e-10,0.0019999994,4.110011e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112941757,5112941475,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112950489,5112950214,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112953018,5112952711,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112959223,5112958953,0.0020000024,1.683442e-09,0.0019999968,4.5801227e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112962969,5112962698,0.0020000008,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112966725,5112966444,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112972964,5112972686,0.002,8.684637e-10,0.0019999994,4.6512134e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112976705,5112976431,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112984244,5112983922,0.002000002,1.5370317e-09,0.0019999968,5.4712936e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112987941,5112987668,0.0020000006,0.0,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5112994178,5112993909,0.0020000006,1.1030341e-10,0.0020000003,6.1119096e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5112997962,5112997655,0.0020000022,1.7984598e-09,0.0019999966,5.97763e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5113001676,5113001400,0.0020000008,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5113007914,5113007642,0.0020000006,1.1294172e-09,0.0019999994,5.6322117e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5113011661,5113011387,0.0020000022,1.7982813e-09,0.0019999966,6.1561676e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5113020419,5113020126,0.0020000006,1.0944572e-10,0.0020000003,6.9695968e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5113022900,5113022623,0.0020000022,1.2733531e-09,0.001999997,7.215433e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5113030391,5113030114,0.0020000008,0.0,0.002000001,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5113032895,5113032610,0.0019999982,2.7281124e-09,0.0019999994,7.647678e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
5113036630,5113036356,0.0020000024,1.738553e-09,0.0019999968,7.676837e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
